"Manuscript H-ID"	"Manuscript Record Title"	"repository_key (Organisation) H-ID"	"Organisation Record Title"	"repository_key (Organisation) Record Title"	idno	TEI_id	CMD
128880	"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. lat. 1450"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"nouv. acq. lat. 1450"	d1e38857	A
128881	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11864"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11864"	d1e125547	B
128882	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 16943"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 16943"	d1e108883	A
128883	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 17767"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 17767"	d1e111518	A
128884	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 17768*"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 17768*"	d1e111636	A
128885	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 17770"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 17770"	d1e111735	A
128886	"Grenoble, Bibliothèque municipale, 91 - 867"	146503	"Grenoble, Bibliothèque municipale"	"Grenoble, Bibliothèque municipale"	91	d1e96559	B
128887	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 18296"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 18296"	d1e113601	A
128888	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11627"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11627"	d1e125036	B
128889	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11681"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11681"	c3d1e125153	B
128890	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11684"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11684"	c3d1e125267	B
128891	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12051"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12051"	d1e126254	B
128892	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12134"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12134"	d1e127100	B
128893	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12135"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12135"	d1e127227	B
128894	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12136"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12136"	d1e127345	B
128895	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12155"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12155"	d1e127456	B
128896	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12217"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12217"	d1e127684	B
128897	"Grenoble, Bibliothèque municipale, 95 - 394"	146503	"Grenoble, Bibliothèque municipale"	"Grenoble, Bibliothèque municipale"	95	d1e96663	B
128898	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12298"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12298"	d1e127997	B
128899	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12601"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12601"	d1e128732	B
128900	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13350"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13350"	d1e130055	B
128901	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13351"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13351"	d1e130170	B
128902	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13381"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13381"	d1e130277	B
128903	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13440"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13440"	c3d1e130485	B
128904	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 16730"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 16730"	d1e152956	B
128905	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 17243"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 17243"	d1e153936	B
128906	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 18010"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 18010"	d1e155907	B
128907	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11522"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11522"	d1e69606	A
128908	"Grenoble, Bibliothèque municipale, 101 - 32"	146503	"Grenoble, Bibliothèque municipale"	"Grenoble, Bibliothèque municipale"	101	d1e96756	B
128909	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11564"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11564"	d1e70060	A
128910	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11575"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11575"	d1e70178	A
128911	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11579"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11579"	d1e70448	A
128912	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11580"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11580"	d1e70547	A
128913	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11636"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11636"	d1e71039	A
128914	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11700"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11700"	d1e71157	A
128915	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 11949"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 11949"	d1e72426	A
128916	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12004"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12004"	d1e72725	A
128917	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12033"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12033"	d1e72934	A
128918	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12050"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12050"	d1e73317	A
128919	"Grenoble, Bibliothèque municipale, 590 - 398"	146503	"Grenoble, Bibliothèque municipale"	"Grenoble, Bibliothèque municipale"	590	d1e97401	B
128920	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12141"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12141"	d1e74155	A
128921	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12199"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12199"	d1e74362	A
128922	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12270"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12270"	d1e74913	A
128923	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12291"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12291"	d1e75022	A
128924	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12294"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12294"	d1e75121	A
128925	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12297"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12297"	d1e75346	A
128926	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12299"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12299"	d1e75452	A
128927	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12607"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12607"	d1e77014	A
128928	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12615"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12615"	d1e77308	A
128929	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12616"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12616"	d1e77415	A
128930	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 10477"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 10477"	d1e60332	A
128931	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13222"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13222"	d1e79701	A
128932	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13354"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13354"	d1e80594	A
128933	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13377"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13377"	d1e80914	A
128934	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13392"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13392"	d1e81017	A
128935	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13768"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13768"	d1e81709	A
128936	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13908"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13908"	d1e82614	A
128937	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 13909"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 13909"	d1e82708	A
128938	"Laon, Bibliothèque municipale, 67"	146508	"Laon, Bibliothèque municipale"	"Laon, Bibliothèque municipale"	67	d1e27565	A
128939	"Laon, Bibliothèque municipale, 328bis"	146508	"Laon, Bibliothèque municipale"	"Laon, Bibliothèque municipale"	328bis	cld1e42417	B
128940	"Laon, Bibliothèque municipale, 330"	146508	"Laon, Bibliothèque municipale"	"Laon, Bibliothèque municipale"	330	d1e42503	B
128941	"Dijon, Bibliothèque municipale, 474"	146488	"Dijon, Bibliothèque municipale"	"Dijon, Bibliothèque municipale"	474	d1e51832	A
128942	"Paris, Bibliothèque nationale de France, Manuscrits, lat. 12296"	146573	"Paris, Bibliothèque nationale de France, Manuscrits"	"Paris, Bibliothèque nationale de France, Manuscrits"	"lat. 12296"	d1e75226	A
128943	"Orléans, Médiathèque, 82 - 79"	146561	"Orléans, Médiathèque"	"Orléans, Médiathèque"	82	d1e56976	A
128944	"Rouen, Bibliothèque municipale, 49-50 - A. 46"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	49-50	d1e111448	B
128945	"Rouen, Bibliothèque municipale, 56 - A. 347"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	56	d1e111554	B
128946	"Rouen, Bibliothèque municipale, 57 - A. 431"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	57	d1e111677	B
128947	"Rouen, Bibliothèque municipale, 110 - A. 377"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	110	d1e112300	B
128948	"Rouen, Bibliothèque municipale, 135 - A. 153"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	135	d1e112422	B
128949	"Rouen, Bibliothèque municipale, 136 - A. 12"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	136	d1e112537	B
128950	"Rouen, Bibliothèque municipale, 150 - A. 94"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	150	d1e112737	B
128951	"Rouen, Bibliothèque municipale, 298 - A. 194"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	298	d1e113870	B
128952	"Auxerre, Bibliothèque municipale, 227"	128688	"Auxerre, Bibliothèque municipale"	"Auxerre, Bibliothèque municipale"	227	d1e32500	A
128953	"Rouen, Bibliothèque municipale, 310 - A. 293"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	310	d1e113970	B
128954	"Rouen, Bibliothèque municipale, 311 - A. 272"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	311	d1e114074	B
128955	"Rouen, Bibliothèque municipale, 421 - A. 127"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	421	c7d1e115098	B
128956	"Rouen, Bibliothèque municipale, 428 - A. 346"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	428	d1e115216	B
128957	"Rouen, Bibliothèque municipale, 434 - A. 404"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	434	d1e115344	B
128958	"Rouen, Bibliothèque municipale, 438 - A. 322"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	438	d1e115446	B
128959	"Rouen, Bibliothèque municipale, 440 - A. 298"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	440	d1e115557	B
128960	"Rouen, Bibliothèque municipale, 441 - A. 7"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	441	d1e115693	B
128961	"Rouen, Bibliothèque municipale, 443 - A. 74"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	443	d1e115813	B
128962	"Rouen, Bibliothèque municipale, 447 - A. 294"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	447	d1e115934	B
128963	"Avignon, Bibliothèque municipale, 175"	146432	"Avignon, Bibliothèque municipale"	"Avignon, Bibliothèque municipale"	175	d1e33896	A
128964	"Lyon, Bibliothèque municipale, 555"	128709	"Lyon, Bibliothèque municipale"	"Lyon, Bibliothèque municipale"	555	d1e60495	A
128965	"Rouen, Bibliothèque municipale, 449 - A. 343"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	449	d1e116053	B
128966	"Rouen, Bibliothèque municipale, 454 - A. 255"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	454	d1e116161	B
128967	"Rouen, Bibliothèque municipale, 458-460 - A. 102"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	458-460	c7d1e116293	B
128968	"Rouen, Bibliothèque municipale, 466 - A. 281"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	466	d1e116435	B
128969	"Rouen, Bibliothèque municipale, 468 - A. 91"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	468	d1e116549	B
128970	"Rouen, Bibliothèque municipale, 475 - A. 159"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	475	d1e116662	B
128971	"Rouen, Bibliothèque municipale, 479 - A. 376"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	479	d1e116770	B
128972	"Rouen, Bibliothèque municipale, 485 - O. 12"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	485	c7d1e116886	B
128973	"Rouen, Bibliothèque municipale, 497 - I. 24"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	497	c7d1e117186	B
128974	"Rouen, Bibliothèque municipale, 516 - 0.16"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	516	d1e117323	B
128975	"Loches, Bibliothèque municipale, 5"	146521	"Loches, Bibliothèque municipale"	"Loches, Bibliothèque municipale"	5	d1e101647	B
128976	"Rouen, Bibliothèque municipale, 523 - A. 37"	146604	"Rouen, Bibliothèque municipale"	"Rouen, Bibliothèque municipale"	523	d1e117430	B
